"Country","Period","iso3","Indicator","Region","IncomeLevel","missing_values","x","y","group"
"Croatia","2001","HRV","Current account balance","ECS","HIC",0.55,16.1828806654563,5.45979531865387,"ECS"
"Croatia","2002","HRV","Current account balance","ECS","HIC",0.55,4.50340371253628,-15.0958058427469,"ECS"
"Croatia","2003","HRV","Current account balance","ECS","HIC",0.525,4.55489242379326,-15.2097374744594,"ECS"
"Croatia","2004","HRV","Cost to start a business (% of income per capita)","ECS","HIC",0.4,7.78350134120019,-14.855902621279,"ECS"
"Croatia","2005","HRV","Cost to start a business (% of income per capita)","ECS","HIC",0.4,6.75952432081241,-16.161132048616,"ECS"
"Croatia","2006","HRV","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,31.5150043641711,-8.32501021208333,"ECS"
"Croatia","2007","HRV","% of firms identifying business licensing and permits as the biggest obstacle","ECS","HIC",0.175,32.0182399931008,-6.99276078854511,"ECS"
"Croatia","2008","HRV","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,31.5566132702482,-6.67649399970599,"ECS"
"Croatia","2009","HRV","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,26.9302413527766,-2.67561848404028,"ECS"
"Croatia","2010","HRV","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.175,27.4570812891494,-0.569671396776284,"ECS"
"Croatia","2011","HRV","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.2,27.60135609468,-0.867321413561716,"ECS"
"Croatia","2012","HRV","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.15,25.9295345985699,-0.165455020375476,"ECS"
"Croatia","2013","HRV","% of firms identifying business licensing and permits as the biggest obstacle","ECS","HIC",0.15,31.1910659307822,33.2500755730997,"ECS"
"Croatia","2014","HRV","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,32.5787069975656,-0.92487808729658,"ECS"
"Croatia","2015","HRV","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.3,31.7437169468401,-0.475613918890545,"ECS"
"Cyprus","2001","CYP","Current account balance","ECS","HIC",0.55,12.2316911959247,-13.1894798033034,"ECS"
"Cyprus","2002","CYP","Current account balance","ECS","HIC",0.55,12.9715317981743,-13.4993024599819,"ECS"
"Cyprus","2003","CYP","Current account balance","ECS","HIC",0.525,12.3118835407162,-12.6881990565945,"ECS"
"Cyprus","2004","CYP","Current account balance","ECS","HIC",0.475,12.2261546291418,-12.0419075352748,"ECS"
"Cyprus","2005","CYP","Current account balance","ECS","HIC",0.475,11.8783972423643,-13.4104549027422,"ECS"
"Cyprus","2006","CYP","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.35,36.616810049911,-12.9704561350492,"ECS"
"Cyprus","2007","CYP","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.3,35.9037860624046,-12.6592494546249,"ECS"
"Cyprus","2008","CYP","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.325,37.5538137880003,-11.5300608355092,"ECS"
"Cyprus","2009","CYP","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,37.1115195565393,-13.4417736594104,"ECS"
"Cyprus","2010","CYP","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.2,39.1812534927356,-13.0145606107178,"ECS"
"Cyprus","2011","CYP","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,39.7175603403876,-11.8021489507522,"ECS"
"Cyprus","2012","CYP","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.2,38.4235655916114,-12.0943024106982,"ECS"
"Cyprus","2013","CYP","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,41.1699228283132,-12.4396778587027,"ECS"
"Cyprus","2014","CYP","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,40.997982415887,-13.0286357271937,"ECS"
"Cyprus","2015","CYP","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.425,42.0928906347455,-12.8635420069795,"ECS"
"Czech Republic","2001","CZE","Current account balance","ECS","HIC",0.55,-0.18119203945668,-11.2837360095195,"ECS"
"Czech Republic","2002","CZE","Current account balance","ECS","HIC",0.55,-1.24244229294084,-10.5343446191319,"ECS"
"Czech Republic","2003","CZE","Current account balance","ECS","HIC",0.525,-0.0224002090393738,-9.30534178999248,"ECS"
"Czech Republic","2004","CZE","Cost to start a business (% of income per capita)","ECS","HIC",0.45,0.0608962749464057,-10.423553988527,"ECS"
"Czech Republic","2005","CZE","Cost to start a business (% of income per capita)","ECS","HIC",0.45,1.27950324456274,-11.174492685306,"ECS"
"Czech Republic","2006","CZE","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.275,36.4064587375867,-8.4143587536812,"ECS"
"Czech Republic","2007","CZE","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,36.818681521588,-8.83653958777786,"ECS"
"Czech Republic","2008","CZE","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.275,38.0613423684294,-7.59824013620493,"ECS"
"Czech Republic","2009","CZE","% of firms identifying business licensing and permits as the biggest obstacle","ECS","HIC",0.25,38.2432352105022,-7.03559492133523,"ECS"
"Czech Republic","2010","CZE","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,38.6813126765434,-3.85788117930249,"ECS"
"Czech Republic","2011","CZE","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,37.3315064075719,-4.43469508523468,"ECS"
"Czech Republic","2012","CZE","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.2,38.1404647590858,-5.38903234737387,"ECS"
"Czech Republic","2013","CZE","% of firms identifying business licensing and permits as the biggest obstacle","ECS","HIC",0.175,29.3779606572939,28.4917721854031,"ECS"
"Czech Republic","2014","CZE","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.275,36.0587058436932,-3.43388430684693,"ECS"
"Czech Republic","2015","CZE","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.35,37.9551229616176,0.716278665299163,"ECS"
"Denmark","2001","DNK","Current account balance","ECS","HIC",0.525,5.39441241591033,-36.2794619768373,"ECS"
"Denmark","2002","DNK","Current account balance","ECS","HIC",0.525,4.33807304019298,-36.676204034252,"ECS"
"Denmark","2003","DNK","Current account balance","ECS","HIC",0.525,4.45881979688299,-36.8534885652743,"ECS"
"Denmark","2004","DNK","Cost to start a business (% of income per capita)","ECS","HIC",0.425,5.83505042715571,-36.0279004771641,"ECS"
"Denmark","2005","DNK","Cost to start a business (% of income per capita)","ECS","HIC",0.425,6.0837208435502,-35.7179323497102,"ECS"
"Denmark","2006","DNK","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.275,14.5361685149365,-42.1287161041008,"ECS"
"Denmark","2007","DNK","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,22.6808215051441,-38.1856042195646,"ECS"
"Denmark","2008","DNK","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,17.7912957894042,-40.3889658884317,"ECS"
"Denmark","2009","DNK","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,17.2805099465959,-41.9567102694963,"ECS"
"Denmark","2010","DNK","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.2,18.5622666097965,-38.7522638659143,"ECS"
"Denmark","2011","DNK","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,17.4658637644503,-40.379054939967,"ECS"
"Denmark","2012","DNK","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.175,-5.53679559927966,-47.4477901411113,"ECS"
"Denmark","2013","DNK","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,-4.02578911536324,-45.0945504385522,"ECS"
"Denmark","2014","DNK","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,-5.13679912712542,-47.1296612568772,"ECS"
"Denmark","2015","DNK","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.325,-4.64787979542476,-46.0750116273135,"ECS"
"Estonia","2001","EST","Current account balance","ECS","HIC",0.575,4.44820549427551,-8.23607621465957,"ECS"
"Estonia","2002","EST","Current account balance","ECS","HIC",0.575,5.45910020425002,-7.15195511296803,"ECS"
"Estonia","2003","EST","Current account balance","ECS","HIC",0.55,3.92372836102376,-8.53851658019375,"ECS"
"Estonia","2004","EST","Cost to start a business (% of income per capita)","ECS","HIC",0.45,1.99360295184528,-10.6188586972652,"ECS"
"Estonia","2005","EST","Cost to start a business (% of income per capita)","ECS","HIC",0.45,2.36792395294006,-9.64004783397768,"ECS"
"Estonia","2006","EST","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.3,31.819051507426,-10.3612041982254,"ECS"
"Estonia","2007","EST","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,30.714257003815,-14.6304620590636,"ECS"
"Estonia","2008","EST","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.3,31.2224678891731,-14.1171669658831,"ECS"
"Estonia","2009","EST","% of firms identifying business licensing and permits as the biggest obstacle","ECS","HIC",0.25,30.0749815047965,-14.0962456187799,"ECS"
"Estonia","2010","EST","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,24.9685379228153,-16.5293834751201,"ECS"
"Estonia","2011","EST","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.275,24.0949110104222,-16.0407959810498,"ECS"
"Estonia","2012","EST","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.2,24.2115734465504,-15.7385293356693,"ECS"
"Estonia","2013","EST","% of firms identifying business licensing and permits as the biggest obstacle","ECS","HIC",0.175,29.5254920000375,28.587703831678,"ECS"
"Estonia","2014","EST","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,29.9814240361197,-5.04784937025575,"ECS"
"Estonia","2015","EST","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.3,22.3839274220542,-17.9892438276599,"ECS"
"Faroe Islands","2001","FRO","Exports of goods and services (% of GDP)","ECS","HIC",0.85,-22.9665562506192,-36.2059471953361,"ECS"
"Faroe Islands","2002","FRO","Exports of goods and services (% of GDP)","ECS","HIC",0.85,-22.293813052573,-39.5712638295124,"ECS"
"Faroe Islands","2003","FRO","Exports of goods and services (% of GDP)","ECS","HIC",0.825,-21.891441323882,-38.9982978217502,"ECS"
"Faroe Islands","2004","FRO","Exports of goods and services (% of GDP)","ECS","HIC",0.85,-17.4160131640249,-43.7450784726048,"ECS"
"Faroe Islands","2005","FRO","Exports of goods and services (% of GDP)","ECS","HIC",0.825,-16.9855589588242,-43.0621136132497,"ECS"
"Faroe Islands","2006","FRO","Exports of goods and services (% of GDP)","ECS","HIC",0.825,-18.6548416774616,-42.5033731255071,"ECS"
"Faroe Islands","2007","FRO","Exports of goods and services (% of GDP)","ECS","HIC",0.825,-17.8764574887405,-44.4504436263173,"ECS"
"Faroe Islands","2008","FRO","Exports of goods and services (% of GDP)","ECS","HIC",0.825,-16.8232795824011,-44.9777444694078,"ECS"
"Faroe Islands","2009","FRO","Exports of goods and services (% of GDP)","ECS","HIC",0.825,-17.7779686285016,-44.0658427577127,"ECS"
"Faroe Islands","2010","FRO","Exports of goods and services (% of GDP)","ECS","HIC",0.825,-19.0682249044067,-43.7655091465193,"ECS"
"Faroe Islands","2011","FRO","Exports of goods and services (% of GDP)","ECS","HIC",0.825,-18.8284052341325,-43.6210896446129,"ECS"
"Faroe Islands","2012","FRO","Exports of goods and services (% of GDP)","ECS","HIC",0.825,-19.0923176582618,-43.374361540311,"ECS"
"Faroe Islands","2013","FRO","Exports of goods and services (% of GDP)","ECS","HIC",0.825,-17.7238001706968,-45.0791990552131,"ECS"
"Faroe Islands","2014","FRO","Liner shipping connectivity index (maximum value in 2004 = 100)","ECS","HIC",0.975,-33.1380794476618,-30.4517785161763,"ECS"
"Faroe Islands","2015","FRO","Liner shipping connectivity index (maximum value in 2004 = 100)","ECS","HIC",0.975,-38.7855513222425,-31.5757982227739,"ECS"
"Fiji","2001","FJI","Current account balance","EAS","UMC",0.65,-9.85777778849109,-15.1920836009511,"EAS"
"Fiji","2002","FJI","Current account balance","EAS","UMC",0.65,-10.0489911824828,-13.7521756865013,"EAS"
"Fiji","2003","FJI","Current account balance","EAS","UMC",0.625,-9.22948238882007,-14.5123343089422,"EAS"
"Fiji","2004","FJI","Cost to start a business (% of income per capita)","EAS","UMC",0.55,1.27048012813139,0.262684916330737,"EAS"
"Fiji","2005","FJI","Cost to start a business (% of income per capita)","EAS","UMC",0.55,1.32136904944742,-0.692270632568511,"EAS"
"Fiji","2006","FJI","Cost to start a business (% of income per capita)","EAS","UMC",0.525,1.34730233600636,-0.312848718627211,"EAS"
"Fiji","2007","FJI","Cost to start a business (% of income per capita)","EAS","UMC",0.525,1.84356922327082,1.21567037774456,"EAS"
"Fiji","2008","FJI","Cost to start a business (% of income per capita)","EAS","UMC",0.5,2.91998764330204,1.60841816125367,"EAS"
"Fiji","2009","FJI","% of firms identifying business licensing and permits as the biggest obstacle","EAS","UMC",0.45,2.09085017501665,10.6916425387648,"EAS"
"Fiji","2010","FJI","Cost to start a business (% of income per capita)","EAS","UMC",0.475,-19.459215042072,-7.12665413563403,"EAS"
"Fiji","2011","FJI","Cost to start a business (% of income per capita)","EAS","UMC",0.525,2.84041321704822,3.48875921587134,"EAS"
"Fiji","2012","FJI","Cost to start a business (% of income per capita)","EAS","UMC",0.525,-19.9892900342481,-8.07156541221471,"EAS"
"Fiji","2013","FJI","Cost to start a business (% of income per capita)","EAS","UMC",0.5,2.5695602714563,4.56696480792984,"EAS"
"Fiji","2014","FJI","Cost to start a business (% of income per capita)","EAS","UMC",0.525,-19.7818477396989,-7.70156953332628,"EAS"
"Fiji","2015","FJI","Cost to export: Border compliance (USD)","EAS","UMC",0.525,-23.627115228578,-5.76454444488857,"EAS"
"Finland","2001","FIN","Current account balance","ECS","HIC",0.525,5.23208014747798,-40.8902911376545,"ECS"
"Finland","2002","FIN","Current account balance","ECS","HIC",0.525,5.56909065508422,-39.8724991159786,"ECS"
"Finland","2003","FIN","Current account balance","ECS","HIC",0.5,5.68279022394778,-39.4737349184687,"ECS"
"Finland","2004","FIN","Cost to start a business (% of income per capita)","ECS","HIC",0.4,7.35142304156154,-38.8952447206451,"ECS"
"Finland","2005","FIN","Cost to start a business (% of income per capita)","ECS","HIC",0.4,7.37259827088,-40.0957300951998,"ECS"
"Finland","2006","FIN","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,14.7287991807678,-41.1180765248528,"ECS"
"Finland","2007","FIN","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.2,21.4948266123257,-38.1767483037247,"ECS"
"Finland","2008","FIN","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,17.9724684477191,-42.4402772703337,"ECS"
"Finland","2009","FIN","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,18.3032686032677,-42.2218666894817,"ECS"
"Finland","2010","FIN","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.175,20.7673565754107,-39.0554653419635,"ECS"
"Finland","2011","FIN","# of enterprise exits","ECS","HIC",0.175,19.9684151382608,-41.1049918983255,"ECS"
"Finland","2012","FIN","# of enterprise exits","ECS","HIC",0.15,-1.45056010605195,-52.5162302980773,"ECS"
"Finland","2013","FIN","# of enterprise exits","ECS","HIC",0.2,-2.27855976185551,-52.7476232670412,"ECS"
"Finland","2014","FIN","# of enterprise exits","ECS","HIC",0.2,-2.4755637475609,-52.9711539052555,"ECS"
"Finland","2015","FIN","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.275,-0.565679160407036,-53.3853162970668,"ECS"
"France","2001","FRA","Current account balance","ECS","HIC",0.525,1.23289304109757,-31.723041383559,"ECS"
"France","2002","FRA","Current account balance","ECS","HIC",0.525,1.89035745074998,-31.017983124417,"ECS"
"France","2003","FRA","Current account balance","ECS","HIC",0.5,1.02993550319886,-31.8409051004754,"ECS"
"France","2004","FRA","Cost to start a business (% of income per capita)","ECS","HIC",0.4,10.0493435294536,-29.1720765292053,"ECS"
"France","2005","FRA","Cost to start a business (% of income per capita)","ECS","HIC",0.4,9.9504035214836,-28.0904655548963,"ECS"
"France","2006","FRA","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,23.75861371061,-24.803664766717,"ECS"
"France","2007","FRA","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.2,25.1663357911535,-38.0034360577961,"ECS"
"France","2008","FRA","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,25.7474957899114,-43.3994479685662,"ECS"
"France","2009","FRA","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,25.657282860383,-43.900719672249,"ECS"
"France","2010","FRA","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.175,25.4862622318902,-40.3187784230429,"ECS"
"France","2011","FRA","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.2,26.2470267079165,-44.9478931763551,"ECS"
